id,sku,type
60768,NULL,Media
60769,217770,Game
60770,40150,Game
60771,217782,Unknown
60772,414540,Unknown
60773,220819,Unknown
60774,211322,dlc
60775,211321,dlc
60776,211320,dlc
60777,NULL,Game
60778,NULL,Media
60779,NULL,Game
60780,NULL,Media
60781,753730,video
60782,756920,video
60783,770030,dlc
60784,773280,dlc
60785,774431,dlc
60786,NULL,Game
60787,669600,Game
60788,766420,Game
60789,770070,Game
60790,775470,demo
60791,776080,Game
60792,6913,unset
60793,39932,Game
60794,47165,Game
60795,61978,Game
60796,663210,Game
60797,675500,Game
60798,773010,Game
60799,773500,dlc
60800,775790,Game
60801,775910,Game
60802,777030,Unknown
60803,45594,Game
60804,512,Game
60805,717750,Unknown
60806,635470,Unknown
60807,633260,Unknown
60808,633252,Unknown
60809,633244,Unknown
60810,633243,Unknown
60811,633242,Unknown
60812,633241,Unknown
60813,635500,Unknown
60814,635491,Unknown
60815,635492,Unknown
60816,635490,Unknown
60817,758240,Unknown
60818,634800,Unknown
60819,404710,Unknown
60820,380110,Game
60821,1864,Game
60822,12339,Game
60823,287630,Game
60824,370350,Game
60825,424980,Unknown
60826,424970,Unknown
60827,758943,Unknown
60828,758944,Unknown
60829,758945,Unknown
60830,758946,Unknown
60831,758947,Unknown
60832,758948,Unknown
60833,594320,Game
60834,643760,dlc
60835,749780,Game
60836,756230,Game
60837,758130,dlc
60838,763540,Game
60839,771520,Game
60840,772200,Game
60841,773340,Game
60842,455050,Music
60843,212895,Unknown
60844,208576,Unknown
60845,NULL,Game
60846,NULL,Game
60847,0,Game
60848,NULL,Game
60849,NULL,Game
60850,NULL,Game
60851,NULL,Advertising
60852,NULL,Game
60853,NULL,Game
60854,777502,Unknown
60855,777500,Unknown
60856,777501,Unknown
60857,777503,Unknown
60858,777504,Unknown
60859,777505,Unknown
60860,777506,Unknown
60861,777507,Unknown
60862,777508,Unknown
60863,777509,Unknown
60864,777510,Unknown
60865,777511,Unknown
60866,777512,Unknown
60867,777513,Unknown
60868,777514,Unknown
60869,777515,Unknown
60870,627181,Unknown
60871,739560,Episode
60872,739561,Episode
60873,739562,Episode
60874,739563,Episode
60875,739564,Episode
60876,739565,Episode
60877,739566,Episode
60878,739567,Episode
60879,739568,Episode
60880,739569,Episode
60881,739570,Episode
60882,739571,Episode
60883,739572,Episode
60884,739573,Episode
60885,766102,dlc
60886,744831,dlc
60887,732580,Unknown
60888,677600,dlc
60889,677660,dlc
60890,768380,dlc
60891,771940,Unknown
60892,505200,dlc
60893,735080,dlc
60894,735140,dlc
60895,752250,Unknown
60896,744841,dlc
60897,744837,dlc
60898,744835,dlc
60899,744833,dlc
60900,530592,Unknown
60901,644900,dlc
60902,648010,dlc
60903,642900,dlc
60904,530594,Unknown
60905,530591,Unknown
60906,735180,dlc
60907,763330,dlc
60908,592671,Unknown
60909,717550,Unknown
60910,735050,Unknown
60911,735090,dlc
60912,735100,dlc
60913,735120,dlc
60914,735130,dlc
60915,735160,dlc
60916,732380,dlc
60917,744850,dlc
60918,744851,dlc
60919,730470,dlc
60920,732381,dlc
60921,752970,Unknown
60922,597780,dlc
60923,665130,dlc
60924,379540,dlc
60925,379569,Unknown
60926,500201,Unknown
60927,350790,dlc
60928,346600,dlc
60929,346980,dlc
60930,351580,dlc
60931,351581,dlc
60932,351582,dlc
60933,351583,dlc
60934,352343,dlc
60935,358672,dlc
60936,354470,dlc
60937,358671,dlc
60938,358670,dlc
60939,358980,dlc
60940,358673,dlc
60941,358674,dlc
60942,358675,dlc
60943,358940,dlc
60944,358981,dlc
60945,358982,dlc
60946,358985,dlc
60947,358987,dlc
60948,358983,dlc
60949,358984,dlc
60950,358992,dlc
60951,358991,dlc
60952,358988,dlc
60953,358989,dlc
60954,358990,dlc
60955,360220,dlc
60956,360210,dlc
60957,367422,dlc
60958,367421,dlc
60959,367400,dlc
60960,367420,dlc
60961,368302,dlc
60962,368301,dlc
60963,368300,dlc
60964,374590,dlc
60965,374602,dlc
60966,374601,dlc
60967,374600,dlc
60968,394212,dlc
60969,394211,dlc
60970,394210,dlc
60971,399931,dlc
60972,399930,dlc
60973,400611,dlc
60974,400210,dlc
60975,400590,dlc
60976,400610,dlc
60977,400591,dlc
60978,403731,dlc
60979,400612,dlc
60980,403710,dlc
60981,409842,dlc
60982,409843,dlc
60983,409841,dlc
60984,419411,dlc
60985,419410,dlc
60986,428480,dlc
60987,428482,dlc
60988,419412,dlc
60989,428481,dlc
60990,437282,dlc
60991,437280,dlc
60992,437281,dlc
60993,445271,dlc
60994,445270,dlc
60995,443207,dlc
60996,443203,dlc
60997,451420,dlc
60998,445272,dlc
60999,742090,dlc
61000,293100,dlc
61001,268292,dlc
61002,268293,dlc
61003,268294,dlc
61004,662354,dlc
61005,339140,dlc
61006,339151,dlc
61007,339150,dlc
61008,751960,dlc
61009,462300,Unknown
61010,461961,Unknown
61011,561620,dlc
61012,526612,Unknown
61013,526611,Unknown
61014,526610,Unknown
61015,525940,Unknown
61016,751800,dlc
61017,690190,Unknown
61018,648240,Unknown
61019,356830,dlc
61020,223311,dlc
61021,223312,dlc
61022,681700,Unknown
61023,737850,dlc
61024,683860,dlc
61025,648280,Unknown
61026,648281,Unknown
61027,648282,Unknown
61028,648283,dlc
61029,648284,Unknown
61030,648285,dlc
61031,736940,dlc
61032,736941,dlc
61033,638541,dlc
61034,732600,dlc
61035,729730,dlc
61036,729771,dlc
61037,729770,dlc
61038,737590,Unknown
61039,733970,dlc
61040,733960,dlc
61041,716470,dlc
61042,639062,dlc
61043,639064,dlc
61044,639065,dlc
61045,639066,dlc
61046,639067,dlc
61047,640180,dlc
61048,640960,dlc
61049,639063,dlc
61050,249861,Unknown
61051,249862,Unknown
61052,631041,Unknown
61053,631040,Unknown
61054,688230,dlc
61055,202194,Unknown
61056,202196,Unknown
61057,319360,dlc
61058,319361,dlc
61059,479750,other
61060,479740,other
61061,479730,other
61062,479720,other
61063,479710,other
61064,479700,other
61065,479690,other
61066,479680,other
61067,479670,other
61068,479650,other
61069,479640,other
61070,479630,other
61071,479620,other
61072,479610,other
61073,479600,other
61074,479590,other
61075,479580,other
61076,424340,other
61077,423930,other
61078,423690,other
61079,393832,Unknown
61080,352862,dlc
61081,352861,dlc
61082,352860,dlc
61083,325053,dlc
61084,325052,dlc
61085,325051,dlc
61086,325050,dlc
61087,414300,Unknown
61088,418980,Unknown
61089,319310,dlc
61090,326400,dlc
61091,329940,dlc
61092,353100,dlc
61093,353101,dlc
61094,355612,dlc
61095,366300,dlc
61096,367561,dlc
61097,369090,dlc
61098,369091,dlc
61099,369092,dlc
61100,371560,dlc
61101,373430,dlc
61102,222220,dlc
61103,239270,Unknown
61104,415470,Unknown
61105,352880,Unknown
61106,236310,dlc
61107,206600,dlc
61108,254292,dlc
61109,254293,dlc
61110,254294,dlc
61111,226940,Game
61112,25985,dlc
61113,330120,dlc
61114,480800,other
61115,480380,other
61116,480370,other
61117,480360,other
61118,480350,other
61119,480330,other
61120,478230,other
61121,379220,dlc
61122,367562,dlc
61123,367560,dlc
61124,366170,dlc
61125,334020,dlc
61126,329850,dlc
61127,325461,dlc
61128,306651,dlc
61129,600360,Game
61130,691970,demo
61131,754810,Game
61132,769720,Game
61133,772280,dlc
61134,772610,Game
61135,775690,Game
61136,775890,Game
61137,601741,Unknown
61138,601740,Unknown
61139,443870,Unknown
61140,442980,Unknown
61141,442970,Unknown
61142,442960,Unknown
61143,442950,Unknown
61144,442940,Unknown
61145,442930,Unknown
61146,442920,Unknown
61147,442910,Unknown
61148,413400,Unknown
61149,481370,other
61150,481350,other
61151,481330,other
61152,424570,other
61153,286300,Game
61154,766940,Game
61155,770120,Game
61156,770510,Game
61157,775550,dlc
61158,776060,Game
61159,776190,Game
61160,776340,Game
61161,478930,other
61162,478920,other
61163,478740,other
61164,478720,other
61165,478710,other
61166,351960,dlc
61167,322061,dlc
61168,NULL,Game
61169,249500,Unknown
61170,617051,dlc
61171,639061,dlc
61172,639060,dlc
61173,610730,Game
61174,719150,Unknown
61175,721310,Game
61176,770460,Game
61177,772740,Game
61178,774221,Game
61179,776040,Game
61180,776820,Game
61181,777330,Game
61182,722301,Unknown
61183,662357,dlc
61184,662356,dlc
61185,662351,dlc
61186,662350,dlc
61187,611010,Unknown
61188,610950,Unknown
61189,534890,Unknown
61190,460070,Unknown
61191,398410,dlc
61192,362510,Unknown
61193,338850,Unknown
61194,325031,dlc
61195,325030,dlc
61196,322142,dlc
61197,570810,Game
61198,726510,Game
61199,771670,Game
61200,775510,demo
61201,775660,Series
61202,776490,Game
61203,776670,Game
61204,776740,Game
61205,777050,Game
61206,777070,demo
61207,777100,Game
61208,777230,dlc
61209,775011,Advertising
61210,396180,Unknown
61211,382830,demo
61212,716020,Unknown
61213,523990,dlc
61214,495170,Unknown
61215,488870,Unknown
61216,482200,Unknown
61217,58649,dlc
61218,216190,Unknown
61219,775670,Unknown
61220,775680,Episode
61221,775681,Episode
61222,775682,Episode
61223,775683,Episode
61224,622910,Game
61225,772080,Game
61226,776540,Game
61227,776580,Game
61228,776950,dlc
61229,777010,Game
61230,777490,demo
61231,364330,dlc
61232,357870,Unknown
61233,352180,Unknown
61234,343960,Unknown
61235,343958,Unknown
61236,343957,Unknown
61237,343954,Unknown
61238,325530,Unknown
61239,320985,Unknown
61240,320984,Unknown
61241,320983,Unknown
61242,320982,Unknown
61243,320981,Unknown
61244,320980,Unknown
61245,NULL,Game
61246,NULL,Game
61247,NULL,Media
61248,NULL,Media
61249,NULL,Media
61250,NULL,Media
61251,21211,dlc
61252,21208,dlc
61253,21203,dlc
61254,17200,Game
61255,697600,Game
61256,754820,Music
61257,758550,dlc
61258,760440,Game
61259,760450,Game
61260,764070,dlc
61261,771350,Game
61262,772070,Game
61263,774891,Game
61264,775370,video
61265,776290,Game
61266,776450,Game
61267,249350,Unknown
61268,313670,dlc
61269,315386,dlc
61270,420200,dlc
61271,455410,Unknown
61272,470710,other
61273,511210,dlc
61274,446950,Unknown
61275,744490,Game
61276,762130,Game
61277,765240,Game
61278,774931,dlc
61279,766650,Game
61280,771460,Game
61281,292440,Game
61282,260180,Unknown
61283,338560,Unknown
61284,647970,Unknown
61285,430325,Unknown
61286,430326,Unknown
61287,430327,Unknown
61288,430328,Unknown
61289,430329,Unknown
61290,564500,Unknown
61291,564501,Unknown
61292,564502,Unknown
61293,564503,Unknown
61294,564504,Unknown
61295,564505,Unknown
61296,564506,Unknown
61297,564507,Unknown
61298,564508,Unknown
61299,564509,Unknown
61300,564510,Unknown
61301,255410,Unknown
61302,463280,Unknown
61303,376030,Unknown
61304,400300,Unknown
61305,380870,Unknown
61306,418500,Unknown
61307,692250,Unknown
61308,624220,Unknown
61309,222840,Tool
61310,377610,Unknown
61311,329740,Unknown
61312,354750,Unknown
61313,380880,Unknown
61314,376040,Unknown
61315,428790,Unknown
61316,624240,Unknown
61317,633750,Unknown
61318,335130,Unknown
61319,313600,Unknown
61320,349090,Unknown
61321,445400,Unknown
61322,332510,Unknown
61323,450970,Unknown
61324,232290,Unknown
61325,232330,Unknown
61326,232370,Unknown
61327,563000,Unknown
61328,562960,Unknown
61329,562980,Unknown
61330,563060,Unknown
61331,563080,Unknown
61332,563040,Unknown
61333,563020,Unknown
61334,487960,Unknown
61335,487940,Unknown
61336,319350,Unknown
61337,346570,Unknown
61338,13160,Unknown
61339,439010,Unknown
61340,389340,Unknown
61341,412060,Unknown
61342,307400,Unknown
61343,322310,Unknown
61344,265070,Unknown
61345,216070,Unknown
61346,396210,Unknown
61347,2754,Unknown
61348,2755,Unknown
61349,225010,Unknown
61350,455260,Unknown
61351,408221,Unknown
61352,336340,dlc
61353,272820,dlc
61354,269410,Game
61355,772270,Game
61356,759250,Game
61357,551610,Game
61358,762570,Unknown
61359,762510,Unknown
61360,731060,Unknown
61361,436085,Unknown
61362,436084,Unknown
61363,436083,Unknown
61364,415373,Unknown
61365,415372,Unknown
61366,415371,Unknown
61367,325725,dlc
61368,325722,dlc
61369,325721,dlc
61370,325717,dlc
61371,348570,Game
61372,470310,Game
61373,634090,Game
61374,18370,Game
61375,3740,Game
61376,241170,Unknown
61377,227120,Unknown
61378,223552,Unknown
61379,223551,Unknown
61380,208486,dlc
61381,667630,Game
61382,725780,Game
61383,766570,Game
61384,770790,Game
61385,15482,Game
61386,773320,Game
61387,777350,Game
61388,85857,Game
61389,336910,Game
61390,468480,other
61391,468470,other
61392,468440,other
61393,468400,other
61394,467920,other
61395,422370,other
61396,422740,other
61397,422730,other
61398,422350,other
61399,401661,dlc
61400,329014,dlc
61401,474630,other
61402,474610,other
61403,474600,other
61404,474590,other
61405,460202,Unknown
61406,460201,Unknown
61407,460200,Unknown
61408,423300,other
61409,423290,other
61410,423280,other
61411,423250,other
61412,423210,other
61413,423200,other
61414,742530,Game
61415,743000,Game
61416,754360,Unknown
61417,423980,other
61418,492120,dlc
61419,680970,Game
61420,719750,Game
61421,735460,Game
61422,775850,Game
61423,238360,Unknown
61424,206435,dlc
61425,513500,dlc
61426,718560,Game
61427,749370,Game
61428,757380,Game
61429,758720,dlc
61430,764090,Game
61431,764490,Game
61432,769060,Game
61433,771680,Game
61434,774421,Game
61435,775860,Game
61436,777240,Game
61437,777340,Game
61438,777540,Game
61439,778340,Game
61440,778350,video
61441,772450,Game
61442,706520,Game
61443,712910,Game
61444,716010,Game
61445,759010,Game
61446,771070,Game
61447,771570,Game
61448,772290,Game
61449,775250,demo
61450,775260,dlc
61451,775380,Music
61452,775490,Game
61453,776360,Game
61454,776600,Game
61455,776960,Game
61456,777220,Game
61457,777290,dlc
61458,777680,demo
61459,778550,Game
61460,636070,Game
61461,746590,Game
61462,747120,Game
61463,749110,Game
61464,755310,Game
61465,755980,Game
61466,759530,Game
61467,766630,Game
61468,766740,Game
61469,771810,Game
61470,775320,Game
61471,779250,Game
61472,765950,Game
61473,772100,Game
61474,774501,Game
61475,NULL,Game
61476,NULL,Game
61477,NULL,Game
61478,637130,dlc
61479,643820,Game
61480,743330,Game
61481,763340,Game
61482,767860,Game
61483,773610,Game
61484,774271,dlc
61485,774279,dlc
61486,775880,dlc
61487,775881,dlc
61488,778420,Game
61489,778450,Game
61490,778490,demo
61491,778860,Game
61492,779110,Game
61493,779310,Game
61494,NULL,Game
61495,NULL,Game
61496,NULL,Game
61497,NULL,Game
61498,NULL,Game
61499,NULL,Game
61500,NULL,Game
61501,268770,Game
61502,739950,Game
61503,743990,Game
61504,749820,Game
61505,764390,Game
61506,769330,Game
61507,772160,Game
61508,772420,Game
61509,773971,dlc
61510,774321,Game
61511,774901,Game
61512,775640,Series
61513,775650,Episode
61514,775651,Episode
61515,775652,Episode
61516,776140,Game
61517,776170,Game
61518,776430,Game
61519,777910,Series
61520,777920,Unknown
61521,777930,Series
61522,777940,Unknown
61523,777950,video
61524,777960,Unknown
61525,777970,Episode
61526,777971,Episode
61527,777972,Episode
61528,777973,Episode
61529,778040,Episode
61530,778041,Episode
61531,778210,dlc
61532,778230,Game
61533,778410,Game
61534,779190,Game
61535,780180,Unknown
61536,761670,Game
61537,715650,Game
61538,455820,Game
61539,740200,Game
61540,756200,Game
61541,770330,Music
61542,770360,Game
61543,775350,Unknown
61544,775351,Unknown
61545,775530,Game
61546,779750,demo
61547,764790,Game
61548,77497,Game
61549,724910,Game
61550,732060,Game
61551,747230,Game
61552,773330,Game
61553,774276,dlc
61554,774277,dlc
61555,774278,dlc
61556,778470,Game
61557,17170,Game
61558,366560,Game
61559,227460,Game
61560,1022,Game
61561,NULL,Game
61562,NULL,Game
61563,NULL,Game
61564,NULL,Game
61565,NULL,Game
61566,NULL,Game
61567,NULL,Game
61568,NULL,Game
61569,NULL,Game
61570,NULL,Game
61571,NULL,Game
61572,NULL,Game
61573,NULL,Game
61574,NULL,Game
61575,NULL,Game
61576,NULL,Game
61577,NULL,Game
61578,NULL,Game
61579,NULL,Game
61580,NULL,Game
61581,NULL,Game
61582,NULL,Game
61583,NULL,Game
61584,NULL,Game
61585,NULL,Game
61586,NULL,Game
61587,NULL,Game
61588,NULL,Game
61589,NULL,Game
61590,NULL,Game
61591,NULL,Game
61592,NULL,Game
61593,NULL,Game
61594,NULL,Game
61595,NULL,Game
61596,NULL,Game
61597,NULL,Game
61598,53422,Game
61599,659650,video
61600,664920,video
61601,664930,video
61602,764720,Game
61603,771240,Game
61604,772090,Game
61605,776160,Game
61606,778740,Episode
61607,778741,Episode
61608,778980,Game
61609,779350,dlc
61610,780010,Game
61611,646370,Game
61612,652660,Game
61613,716750,Game
61614,747050,Game
61615,767470,Game
61616,768390,Unknown
61617,774272,dlc
61618,774273,dlc
61619,774274,dlc
61620,774275,dlc
61621,776890,Game
61622,777710,Game
61623,777820,Game
61624,777860,Game
61625,700671,Unknown
61626,778720,Series
61627,779820,Unknown
61628,778759,Unknown
61629,778758,Unknown
61630,778757,Unknown
61631,778756,Unknown
61632,778755,Unknown
61633,778754,Unknown
61634,778753,Unknown
61635,778752,Unknown
61636,778751,Unknown
61637,778750,Unknown
61638,778749,Unknown
61639,778748,Unknown
61640,778747,Unknown
61641,778746,Unknown
61642,778745,Unknown
61643,778744,Unknown
61644,778743,Unknown
61645,778742,Unknown
61646,NULL,Game
61647,NULL,Game
61648,NULL,Game
61649,NULL,Game
61650,NULL,Game
61651,NULL,Game
61652,NULL,Game
61653,NULL,Game
61654,NULL,Game
61655,NULL,Game
61656,NULL,Game
61657,NULL,unset
61658,NULL,Game
61659,NULL,Game
61660,NULL,Game
61661,NULL,Game
61662,216950,dlc
61663,NULL,Game
61664,NULL,Game
61665,17886,Game
61666,661700,Game
61667,681570,dlc
61668,724760,Game
61669,749320,Game
61670,753250,demo
61671,756520,Game
61672,766000,Game
61673,778600,Game
61674,779550,Game
61675,779570,Game
61676,779700,Game
61677,779900,demo
61678,35243,Game
61679,771500,Game
61680,723390,Game
61681,652310,Game
61682,724480,Game
61683,732360,Game
61684,752600,Game
61685,774971,dlc
61686,775200,Game
61687,777900,Game
61688,778970,dlc
61689,779150,Game
61690,780170,video
61691,780240,dlc
61692,25574,Game
61693,773670,Game
61694,780360,Game
61695,780380,Game
61696,780410,Game
61697,780440,Game
61698,349430,dlc
61699,445560,dlc
61700,38079,Game
61701,60858,Game
61702,60939,Game
61703,681460,Game
61704,769410,Game
61705,780250,demo
61706,670240,Game
61707,NULL,Game
61708,774191,Game
61709,779360,Game
61710,775990,Game
61711,766920,Game
61712,729800,dlc
61713,735270,dlc
61714,742250,Game
61715,748050,Game
61716,771440,Game
61717,773420,Game
61718,778090,dlc
61719,779530,dlc
61720,742892,dlc
61721,781740,Episode
61722,781750,Episode
61723,782310,dlc
61724,742830,dlc
61725,742890,dlc
61726,742891,dlc
61727,771480,video
61728,777020,Game
61729,780080,Game
61730,780650,demo
61731,780730,video
61732,780960,dlc
61733,734020,Game
61734,746920,Game
61735,756980,Game
61736,761000,Game
61737,766260,Game
61738,774981,video
61739,775800,Game
61740,776390,Game
61741,778480,dlc
61742,778590,Game
61743,778710,Game
61744,779580,Game
61745,779720,dlc
61746,780830,dlc
61747,781410,dlc
61748,13166,Game
61749,321473,dlc
61750,626610,Game
61751,675358,dlc
61752,705670,Game
61753,719400,Game
61754,733750,Game
61755,739250,dlc
61756,749850,Game
61757,752640,Game
61758,760610,dlc
61759,763280,dlc
61760,769200,Game
61761,769340,Game
61762,774071,dlc
61763,774291,Game
61764,776100,Game
61765,776550,Game
61766,776990,dlc
61767,778260,Game
61768,779770,Game
61769,780000,Game
61770,780470,demo
61771,781100,Game
61772,781370,Episode
61773,781362,Episode
61774,781361,Episode
61775,781360,Episode
61776,781359,Episode
61777,781358,Episode
61778,781357,Episode
61779,781356,Episode
61780,781355,Episode
61781,781354,Episode
61782,781353,Episode
61783,781351,Episode
61784,781352,Episode
61785,781350,Episode
61786,NULL,Advertising
61787,735060,Game
61788,NULL,Game
61789,NULL,Game
61790,755290,Game
61791,51199,Game
61792,626690,Game
61793,33483,unset
61794,588990,Game
61795,719800,Game
61796,666130,Unknown
61797,704640,Game
61798,728190,video
61799,728210,video
61800,754970,Episode
61801,755030,Episode
61802,755031,Episode
61803,755032,Episode
61804,755033,Episode
61805,755035,Episode
61806,755036,Episode
61807,755742,dlc
61808,755744,dlc
61809,755752,dlc
61810,755755,dlc
61811,755757,dlc
61812,761970,Episode
61813,762090,dlc
61814,767890,Music
61815,776780,Game
61816,780330,Game
61817,782010,Game
61818,691210,Game
61819,729090,Game
61820,758670,Application
61821,765360,Game
61822,770320,Game
61823,770860,Game
61824,772700,Game
61825,778610,Game
61826,779170,Game
61827,779630,demo
61828,780220,Game
61829,780260,Game
61830,781390,demo
61831,781600,Game
61832,781650,Game
61833,781760,Game
61834,782070,Game
61835,650700,Game
61836,610480,Game
61837,654181,dlc
61838,680270,Game
61839,683150,Game
61840,699040,Game
61841,733910,Game
61842,743340,Game
61843,743350,Game
61844,760390,Game
61845,762590,Game
61846,765650,Game
61847,770610,Game
61848,774561,Game
61849,777400,Game
61850,777770,Game
61851,779140,Game
61852,779290,Game
61853,779670,Game
61854,781320,Game
61855,781700,Game
61856,782060,Game
61857,782300,Game
61858,NULL,Game
61859,NULL,Game
61860,NULL,Game
61861,NULL,Game
61862,NULL,Game
61863,NULL,Game
61864,NULL,Game
61865,NULL,Game
61866,NULL,Game
61867,NULL,Game
61868,NULL,Game
61869,NULL,Game
61870,NULL,Game
61871,NULL,Game
61872,NULL,Game
61873,NULL,Game
61874,NULL,Game
61875,NULL,Game
61876,NULL,Game
61877,NULL,Game
61878,NULL,Game
61879,NULL,Game
61880,NULL,Game
61881,NULL,Game
61882,NULL,Game
61883,NULL,Game
61884,NULL,Game
61885,NULL,Game
61886,NULL,Game
61887,NULL,Game
61888,NULL,Game
61889,NULL,Game
61890,NULL,Game
61891,NULL,Game
61892,NULL,Game
61893,NULL,Game
61894,NULL,Game
61895,NULL,Game
61896,NULL,Game
61897,NULL,Game
61898,NULL,Game
61899,NULL,Game
61900,779340,Game
61901,578416,Unknown
61902,783570,Episode
61903,684390,Unknown
61904,684370,Unknown
61905,514600,dlc
61906,542050,Game
61907,647320,video
61908,658970,Game
61909,680700,Game
61910,707185,dlc
61911,717980,Game
61912,732700,dlc
61913,739440,video
61914,767980,Game
61915,770090,Game
61916,771170,Game
61917,771390,dlc
61918,772770,Episode
61919,772771,Episode
61920,772772,Episode
61921,772773,Episode
61922,772774,Episode
61923,772775,Episode
61924,772776,Episode
61925,772777,Episode
61926,773300,dlc
61927,774281,Game
61928,774991,video
61929,776120,dlc
61930,779010,dlc
61931,780570,Game
61932,782350,Game
61933,693490,Unknown
61934,693530,Unknown
61935,747640,Game
61936,761110,Game
61937,50260,Game
61938,50420,Game
61939,751430,Game
61940,541170,dlc
61941,592814,dlc
61942,654200,Game
61943,694780,dlc
61944,757160,Game
61945,763170,demo
61946,770820,Game
61947,773310,demo
61948,775940,Game
61949,777640,Game
61950,777890,Game
61951,778850,Game
61952,779080,demo
61953,779160,Game
61954,779220,Game
61955,779320,Game
61956,781060,dlc
61957,781120,Game
61958,781470,demo
61959,781660,Game
61960,782320,Game
61961,778840,Game
61962,651640,Game
61963,623613,dlc
61964,682500,Game
61965,744050,Game
61966,773390,Game
61967,777610,Game
61968,781610,Game
61969,782610,Game
61970,681701,dlc
61971,704410,dlc
61972,384381,Unknown
61973,384382,Unknown
61974,384383,Unknown
61975,478680,other
61976,478670,other
61977,478660,other
61978,478650,other
61979,478640,other
61980,478560,other
61981,478550,other
61982,478540,other
61983,478530,other
61984,478520,other
61985,478510,other
61986,478500,other
61987,478490,other
61988,478480,other
61989,478470,other
61990,478460,other
61991,478450,other
61992,478440,other
61993,478430,other
61994,478420,other
61995,478410,other
61996,478400,other
61997,478390,other
61998,478380,other
61999,478370,other
62000,478360,other
62001,478350,other
62002,423530,other
62003,24450,Unknown
62004,297851,dlc
62005,297850,dlc
62006,267410,dlc
62007,622640,Unknown
62008,716670,dlc
62009,595520,Game
62010,160049,Game
62011,415660,Game
62012,190614,Game
62013,NULL,Game
62014,NULL,Game
62015,NULL,Game
62016,NULL,Game
62017,NULL,Game
62018,NULL,Game
62019,NULL,Game
62020,NULL,Game
62021,NULL,Game
62022,NULL,Game
62023,NULL,Game
62024,524370,Unknown
62025,756729,dlc
62026,756728,dlc
62027,756731,dlc
62028,756730,dlc
62029,756720,dlc
62030,NULL,Game
62031,NULL,Game
62032,784870,Unknown
62033,784070,dlc
62034,740710,Unknown
62035,595822,dlc
62036,595821,dlc
62037,595820,dlc
62038,593581,dlc
62039,593580,dlc
62040,593570,dlc
62041,561650,dlc
62042,533110,dlc
62043,597030,Game
62044,626700,Game
62045,700580,Game
62046,731500,Game
62047,776970,Game
62048,777160,Game
62049,780710,Game
62050,783470,Game
62051,782290,Game
62052,783600,Game
62053,713060,Game
62054,771040,Game
62055,773951,Game
62056,776090,demo
62057,780160,Game
62058,782550,demo
62059,782560,dlc
62060,783710,Game
62061,613600,Game
62062,613650,Game
62063,772622,dlc
62064,772621,dlc
62065,772620,dlc
62066,370330,Game
62067,NULL,Game
62068,NULL,Game
62069,NULL,Game
62070,NULL,Game
62071,NULL,Game
62072,NULL,Game
62073,NULL,Game
62074,NULL,Game
62075,NULL,Game
62076,NULL,Game
62077,NULL,Game
62078,NULL,Game
62079,NULL,Game
62080,NULL,Game
62081,NULL,Game
62082,NULL,Game
62083,NULL,Game
62084,NULL,Game
62085,NULL,Game
62086,NULL,Game
62087,NULL,Game
62088,NULL,Game
62089,NULL,Game
62090,NULL,Game
62091,NULL,Game
62092,NULL,Game
62093,NULL,Game
62094,NULL,Game
62095,NULL,Game
62096,NULL,Game
62097,NULL,Game
62098,NULL,Game
62099,NULL,Game
62100,NULL,Game
62101,NULL,Game
62102,NULL,Game
62103,NULL,Game
62104,NULL,Game
62105,NULL,Game
62106,NULL,Game
62107,NULL,Game
62108,NULL,Game
62109,NULL,Game
62110,NULL,Game
62111,NULL,Game
62112,NULL,Game
62113,NULL,Game
62114,NULL,Game
62115,NULL,Game
62116,NULL,Game
62117,NULL,Game
62118,NULL,Game
62119,NULL,Game
62120,NULL,Game
62121,NULL,Game
62122,NULL,Game
62123,727190,Game
62124,729470,Game
62125,759840,Game
62126,760020,Application
62127,764080,Game
62128,768550,Game
62129,772460,Game
62130,777850,Game
62131,780370,Game
62132,780430,Game
62133,783190,Game
62134,783440,Game
62135,783750,dlc
62136,NULL,Game
62137,NULL,Game
62138,706260,dlc
62139,221320,Game
62140,643686,dlc
62141,676840,Game
62142,706261,dlc
62143,706262,dlc
62144,728300,dlc
62145,751110,Game
62146,752020,Game
62147,776700,Unknown
62148,776701,Unknown
62149,776710,Unknown
62150,776711,Unknown
62151,778580,Game
62152,778810,Game
62153,779280,dlc
62154,781110,Game
62155,783400,Game
62156,783860,Game
62157,783900,Game
62158,783980,Game
62159,784000,Game
62160,784060,Game
62161,NULL,Game
62162,NULL,Game
62163,NULL,Game
62164,NULL,Game
62165,NULL,Game
62166,NULL,Game
62167,NULL,Game
62168,NULL,Game
62169,NULL,Game
62170,NULL,Game
62171,NULL,Game
62172,NULL,Game
62173,NULL,Game
62174,NULL,Game
62175,NULL,Game
62176,NULL,Game
62177,NULL,Game
62178,199943,Game
62179,NULL,Game
62180,NULL,Game
62181,659660,video
62182,659690,video
62183,663840,video
62184,664710,video
62185,700340,Game
62186,705780,Game
62187,735850,Game
62188,742360,Game
62189,771010,Game
62190,771950,Game
62191,777450,dlc
62192,777560,Game
62193,778870,Game
62194,781400,dlc
62195,781800,Game
62196,781860,Game
62197,782190,Game
62198,785240,Game
62199,786320,Unknown
62200,755970,Game
62201,757240,Game
62202,774911,Game
62203,776370,Game
62204,781520,Game
62205,783920,Game
62206,780320,Game
62207,782440,Game
